carat,cut,color,clarity,price
0.3,Ideal,,VVS1,826.0
0.3,Ideal,E,VVS1,826.0
0.4,Ideal,I,VS1,826.0
0.3,Ideal,G,IF,826.0
0.34,Good,G,VVS2,826.0
0.32,Premium,H,SI1,461.0
,Good,H,SI1,461.0
0.32,Very Good,H,SI1,461.0
0.28,Very Good,I,VS1,462.0
0.26,Ideal,H,VS1,462.0
0.28,Ideal,H,VS1,462.0
0.23,Good,F,VVS2,462.0
0.25,Good,D,VVS2,462.0
0.23,Good,E,VVS1,462.0
0.31,Very Good,G,SI1,462.0
0.31,Premium,G,SI1,462.0
0.31,Good,D,SI2,462.0
0.31,Very Good,D,SI2,462.0
0.31,Very Good,D,SI2,462.0
0.31,Very Good,D,SI2,462.0
0.31,Good,D,SI2,462.0
0.31,Very Good,G,SI1,462.0
0.31,Ideal,G,SI1,462.0
0.31,Premium,G,SI1,462.0
0.31,Very Good,D,SI2,462.0
0.31,Very Good,D,SI2,462.0
0.31,Premium,D,SI2,462.0
0.31,Premium,,SI2,462.0
0.31,Very Good,G,SI1,462.0
0.31,,D,SI2,462.0
0.31,Good,G,SI1,462.0
0.31,Ideal,D,SI2,462.0
0.31,Good,G,SI1,462.0
0.31,Ideal,G,SI1,462.0
0.31,Good,E,VVS1,826.0
0.51,Premium,E,I1,826.0
0.4,Good,F,,826.0
,Very Good,D,VVS1,826.0
0.38,Very Good,J,IF,827.0
0.33,Ideal,,,827.0
0.28,Ideal,D,VVS2,827.0
0.4,Good,D,VS2,827.0
0.41,,E,,827.0
0.35,Very Good,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.35,Ideal,,SI1,827.0
0.35,Premium,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.35,Premium,D,SI1,827.0
0.35,Premium,D,SI1,827.0
0.35,Premium,D,,827.0
0.35,Ideal,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.35,,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.35,Premium,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.35,Ideal,D,SI1,827.0
0.5,Fair,F,I1,827.0
0.41,Very Good,G,VS2,827.0
0.41,Good,I,VVS2,827.0
0.41,Very Good,G,VS2,827.0
0.32,Ideal,F,VVS1,827.0
0.41,Premium,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Premium,I,VVS2,827.0
0.41,Very Good,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Ideal,H,VS1,827.0
0.41,Premium,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Premium,G,,827.0
0.41,Ideal,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Very Good,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Good,I,VVS2,827.0
0.41,Good,J,,827.0
0.41,Very Good,I,VVS2,827.0
0.41,Ideal,G,VS2,827.0
,Ideal,,,827.0
0.41,Ideal,H,VS1,827.0
0.41,Premium,G,VS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Very Good,H,VS1,827.0
0.41,Very Good,G,VS2,827.0
0.41,Very Good,H,VS1,827.0
0.41,Ideal,I,VVS2,827.0
0.41,Premium,,VS1,827.0
0.41,Very Good,G,VS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Ideal,I,VVS2,827.0
0.41,Good,I,VVS2,827.0
0.41,,G,VS2,827.0
0.41,Premium,I,VVS2,827.0
0.41,Ideal,G,VS2,827.0
0.41,Premium,I,VVS2,827.0
0.41,Premium,G,VS2,827.0
0.41,Good,J,IF,827.0
0.41,Ideal,G,VS2,827.0
0.34,Ideal,E,VS1,827.0
0.32,Ideal,E,VVS1,827.0
0.32,,E,VVS1,827.0
0.41,Ideal,H,VS1,827.0
0.36,Ideal,F,VVS2,828.0
,Ideal,D,VVS2,828.0
0.31,Ideal,D,VVS2,828.0
0.32,Ideal,F,VVS1,828.0
0.33,Ideal,F,VVS1,828.0
0.31,Ideal,F,VVS1,828.0
0.31,Ideal,F,VVS1,828.0
0.31,Ideal,,VVS1,828.0
0.44,Ideal,J,VS2,828.0
0.39,Ideal,F,VS2,828.0
0.32,Ideal,D,VS2,828.0
0.4,Ideal,I,VS1,828.0
0.36,Ideal,E,VS1,828.0
0.47,Fair,E,SI1,828.0
0.28,Premium,E,VVS2,828.0
0.28,Ideal,E,VVS1,828.0
0.28,Ideal,E,VVS2,828.0
0.28,Ideal,E,VVS2,828.0
0.28,Ideal,E,VVS2,828.0
0.28,,E,VVS1,828.0
,Premium,E,VVS1,828.0
0.28,Premium,E,VVS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Good,F,VS2,828.0
0.32,Premium,H,,828.0
0.32,Premium,H,VVS2,828.0
0.32,Premium,H,VVS2,828.0
0.32,Premium,H,VVS2,828.0
,Very Good,H,VVS2,828.0
0.32,Premium,,VVS2,828.0
0.32,Ideal,H,VVS2,828.0
0.32,Ideal,H,VVS2,828.0
0.32,Ideal,H,VVS2,828.0
0.32,Ideal,H,VVS2,828.0
0.32,Ideal,H,VVS2,828.0
0.32,Ideal,H,VVS2,828.0
0.32,Ideal,H,VVS2,828.0
0.32,Premium,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,,828.0
0.32,Premium,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
,Premium,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,,G,,828.0
0.32,Ideal,G,VS1,828.0
0.32,Ideal,G,,828.0
0.32,Very Good,G,VS1,828.0
0.32,Ideal,G,,828.0
0.32,Ideal,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
,Premium,,VS2,828.0
0.32,,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Premium,F,VS2,828.0
0.32,Ideal,F,,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
0.32,Ideal,F,VS2,828.0
,Very Good,F,VS2,828.0
0.32,Very Good,F,VS2,828.0
0.3,Ideal,,VS2,828.0
0.32,Ideal,G,VS1,828.0
0.32,Premium,G,VS1,828.0
0.32,Ideal,F,VS2,828.0
0.44,Premium,G,VS2,828.0
0.4,Very Good,J,IF,828.0
0.4,Very Good,J,IF,828.0
0.4,Ideal,J,IF,828.0
0.33,Ideal,F,VVS1,828.0
0.4,Ideal,J,IF,828.0
0.32,Premium,D,VS2,829.0
0.44,Very Good,F,SI1,829.0
0.42,Very Good,I,SI1,829.0
0.33,Premium,E,VS2,829.0
0.32,Ideal,F,VVS2,829.0
0.33,Ideal,F,VVS1,829.0
0.41,Ideal,H,VS1,829.0
0.42,Ideal,G,SI2,829.0
0.34,Ideal,E,VS2,829.0
0.47,Fair,E,SI1,829.0
0.35,Ideal,E,VS1,829.0
0.35,Ideal,D,VS2,829.0
,Ideal,D,VS2,829.0
,Ideal,D,VS2,829.0
,Premium,D,VS2,829.0
0.35,Very Good,E,VS1,829.0
0.35,Ideal,D,VS2,829.0
0.35,Ideal,D,VS2,829.0
0.35,Premium,D,VS2,829.0
0.35,Ideal,,VS2,829.0
0.35,Ideal,D,VS2,829.0
0.35,Premium,D,VS2,829.0
0.35,Ideal,D,VS2,829.0
0.35,Ideal,D,VS2,829.0
0.35,Ideal,E,VS1,829.0
0.35,Premium,E,VS1,829.0
0.35,Ideal,D,VS2,829.0
0.35,Ideal,D,VS2,829.0
0.35,Ideal,E,VS1,829.0
0.35,Ideal,E,VS1,829.0
0.35,Ideal,,VS2,829.0
0.45,Good,E,SI1,829.0
0.35,Ideal,D,,829.0
0.35,Premium,D,,829.0
0.35,Ideal,D,VS2,829.0
0.31,Very Good,F,VVS1,830.0
0.35,Ideal,F,VVS2,830.0
0.42,Ideal,H,VS1,830.0
0.3,Ideal,G,IF,830.0
0.3,Ideal,G,IF,830.0
0.46,Fair,H,VS2,830.0
0.41,,J,VS1,830.0
0.41,Premium,,VS1,830.0
0.41,Premium,J,,830.0
0.41,Premium,J,VS1,830.0
0.41,Ideal,J,VS1,830.0
0.41,Ideal,J,VS1,830.0
0.41,Premium,J,VS1,830.0
0.41,Premium,F,SI2,830.0
0.45,Premium,I,SI2,830.0
0.39,Good,E,VS2,830.0
0.43,Premium,D,SI1,830.0
0.43,Ideal,D,SI1,830.0
0.43,Premium,D,SI1,830.0
0.43,Premium,D,SI1,830.0
0.3,Very Good,G,IF,831.0
0.45,Ideal,G,SI1,831.0
0.38,Very Good,D,SI1,831.0
0.3,,F,VVS1,832.0
0.3,Very Good,F,VVS1,832.0
0.39,Very Good,F,VS2,832.0
0.36,,D,VS1,832.0
0.38,Ideal,H,VVS2,832.0
0.38,,H,VVS2,832.0
0.38,Ideal,H,,832.0
0.38,Ideal,H,VVS2,832.0
0.38,Ideal,G,VS1,832.0
0.44,Premium,F,SI2,832.0
0.33,Ideal,F,VVS2,832.0
0.41,Very Good,E,VS2,833.0
0.35,Very Good,G,IF,833.0
0.37,Premium,F,VS1,833.0
0.41,Fair,G,VVS2,833.0
0.37,Ideal,G,VS2,833.0
0.37,Premium,E,SI1,833.0
0.37,Premium,H,VS1,833.0
0.37,Premium,G,VS2,833.0
0.37,Premium,G,VS2,833.0
0.37,Premium,G,VS2,833.0
0.37,Premium,G,VS2,833.0
0.37,,G,VS2,833.0
0.37,Premium,G,VS2,833.0
0.37,Ideal,G,VS2,833.0
0.31,Very Good,G,SI1,462.0
0.31,Very Good,,SI1,462.0
0.31,Very Good,G,SI1,462.0
0.31,Very Good,D,SI2,462.0
0.31,Ideal,D,SI2,462.0
0.31,Good,D,,462.0
0.31,Very Good,G,,462.0
0.31,Ideal,D,SI2,462.0
0.31,Ideal,D,,462.0
0.31,Ideal,D,SI2,462.0
0.31,Good,G,SI1,462.0
0.31,Very Good,D,SI2,462.0
0.31,Good,D,SI2,462.0
0.31,Very Good,,,462.0
0.31,Good,,SI2,462.0
0.31,Premium,G,SI1,462.0
0.31,Premium,G,SI1,462.0
0.31,Premium,G,SI1,462.0
0.31,Very Good,G,SI1,462.0
0.27,Very Good,E,VS1,463.0
0.33,Ideal,G,SI2,463.0
0.33,Ideal,G,SI2,463.0
0.33,Ideal,G,SI2,463.0
0.33,Ideal,I,SI1,463.0
0.33,Ideal,I,SI1,463.0
0.33,Very Good,,SI2,463.0
,Premium,E,SI2,463.0
0.33,Premium,I,VS2,463.0
0.33,Very Good,H,SI1,463.0
0.37,Premium,G,VS2,833.0
0.37,Premium,E,SI1,833.0
0.37,Premium,E,SI1,833.0
0.37,Ideal,E,SI1,833.0
0.37,Premium,E,SI1,833.0
0.37,Ideal,E,SI1,833.0
0.38,Premium,G,VS1,833.0
0.38,Premium,G,VS1,833.0
0.38,Premium,G,VS1,833.0
0.38,Premium,G,VS1,833.0
0.38,Ideal,,VS1,833.0
0.38,Premium,H,VVS2,833.0
0.38,Ideal,H,VVS2,833.0
0.38,Very Good,G,VS1,833.0
,Ideal,G,VS1,833.0
0.44,,J,VVS2,834.0
0.32,Very Good,F,VVS1,834.0
0.41,Very Good,G,VS2,834.0
0.32,,D,VVS2,834.0
0.38,Ideal,H,SI1,834.0
0.39,Ideal,I,VS2,834.0
0.39,Premium,H,SI1,834.0
,Premium,E,SI2,834.0
0.41,Very Good,E,VS1,834.0
0.3,Ideal,D,VS1,835.0
0.3,Ideal,D,VS1,835.0
0.35,Very Good,D,VVS2,835.0
0.41,Very Good,G,VS2,835.0
0.38,Very Good,F,VS1,835.0
0.36,Ideal,E,VS1,835.0
0.36,Ideal,E,VS1,835.0
0.36,Ideal,E,,835.0
0.6,Premium,H,I1,835.0
0.35,Very Good,E,VVS1,835.0
0.3,Very Good,G,IF,835.0
0.34,Ideal,E,VVS2,835.0
0.38,Ideal,I,VVS2,836.0
0.41,Good,G,SI1,836.0
0.41,Ideal,G,SI2,836.0
0.41,Premium,H,SI2,836.0
0.3,Very Good,E,VVS2,837.0
0.32,Ideal,F,VVS2,837.0
0.32,Ideal,E,VVS2,837.0
0.3,Ideal,E,VVS2,837.0
0.3,Ideal,E,VVS2,837.0
0.3,Ideal,E,VVS2,837.0
0.3,Ideal,E,VVS2,837.0
0.31,Ideal,I,IF,837.0
0.31,Premium,E,VVS2,837.0
0.4,Very Good,E,SI1,837.0
0.31,Ideal,E,VVS2,837.0
0.43,Very Good,I,,838.0
0.41,Very Good,,SI1,838.0
0.33,Very Good,H,IF,838.0
0.34,Ideal,E,VVS2,838.0
0.34,Ideal,E,VVS2,838.0
0.34,Ideal,E,VVS2,838.0
0.33,Ideal,G,VVS1,838.0
0.33,Ideal,G,VVS1,838.0
,Ideal,G,VVS1,838.0
0.33,Ideal,G,VVS1,838.0
0.33,Ideal,G,VVS1,838.0
0.33,Ideal,G,VVS1,838.0
0.33,Ideal,G,VVS1,838.0
0.33,Ideal,G,VVS1,838.0
0.3,Ideal,E,VVS1,838.0
0.3,Ideal,E,VVS1,838.0
0.3,Ideal,E,,838.0
0.3,Ideal,E,VVS1,838.0
0.3,Ideal,E,VVS1,838.0
0.3,Ideal,E,VVS1,838.0
0.3,Ideal,E,VVS1,838.0
0.3,Ideal,E,VVS1,838.0
0.3,Ideal,E,VVS1,838.0
0.34,Ideal,D,VS1,838.0
0.42,Ideal,F,SI1,838.0
0.42,Ideal,F,SI1,838.0
0.44,Ideal,D,SI1,838.0
0.33,Ideal,H,IF,838.0
0.33,Ideal,H,IF,838.0
0.33,Ideal,H,IF,838.0
0.33,Ideal,H,IF,838.0
0.33,Ideal,H,IF,838.0
0.42,Good,H,SI1,838.0
0.42,,E,SI2,838.0
0.42,Premium,,SI2,838.0
0.42,Very Good,D,SI2,838.0
0.42,Very Good,D,SI2,838.0
0.38,Premium,F,,838.0
0.38,Ideal,E,SI1,838.0
0.43,Premium,H,SI2,839.0
0.41,Very Good,H,VVS2,839.0
0.37,Ideal,F,VVS2,839.0
0.37,Ideal,F,VVS2,839.0
0.35,Ideal,H,VVS1,839.0
0.39,Ideal,E,VS2,839.0
0.39,Ideal,,VS2,839.0
0.35,Ideal,,VS1,839.0
0.31,Ideal,G,IF,839.0
0.41,Very Good,G,VS1,839.0
0.33,Ideal,D,VS1,839.0
0.3,Very Good,,VVS2,840.0
0.38,Very Good,G,VS1,840.0
0.33,Ideal,E,VVS2,840.0
0.31,Ideal,D,VVS2,840.0
0.31,Ideal,D,,840.0
0.31,Ideal,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.31,Ideal,,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
,Ideal,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.31,,F,VVS1,840.0
0.31,Ideal,F,VVS1,840.0
0.38,Ideal,G,,840.0
0.35,Ideal,E,VS1,840.0
0.31,Ideal,G,IF,840.0
0.4,Fair,G,SI1,840.0
0.4,Very Good,G,SI1,840.0
0.4,Premium,G,SI1,840.0
0.4,Very Good,G,SI1,840.0
,Very Good,G,SI1,840.0
0.4,Very Good,G,,840.0
0.4,Ideal,I,VS2,840.0
0.5,Premium,E,I1,840.0
0.5,Premium,E,I1,840.0
0.32,Very Good,D,VVS2,841.0
0.32,Ideal,D,VVS2,841.0
0.32,Ideal,F,VVS1,841.0
0.48,Ideal,I,SI1,841.0
0.48,Ideal,I,SI1,841.0
0.41,Ideal,D,SI2,841.0
0.35,Very Good,G,VVS1,842.0
0.35,Very Good,F,VS1,842.0
,,E,VS1,842.0
0.32,Ideal,D,VS2,842.0
0.32,Premium,D,VS2,842.0
0.32,Ideal,G,VVS1,842.0
,Very Good,G,VVS1,842.0
0.4,Ideal,F,VS2,842.0
0.32,Very Good,G,VVS1,842.0
0.4,Ideal,F,VS2,842.0
,Premium,H,IF,842.0
0.4,Premium,F,VS2,842.0
0.4,Premium,I,VVS1,842.0
0.32,Ideal,H,IF,842.0
0.32,Premium,G,,842.0
0.32,Ideal,G,VVS1,842.0
0.32,Ideal,E,VVS2,842.0
0.4,Premium,F,VS2,842.0
0.32,Ideal,E,VVS2,842.0
0.32,Ideal,G,VVS1,842.0
0.32,Ideal,G,VVS1,842.0
0.4,Premium,F,VS2,842.0
0.4,Very Good,F,,842.0
0.4,Ideal,F,VS2,842.0
0.32,Ideal,E,VVS2,842.0
0.4,Premium,F,VS2,842.0
0.32,Very Good,G,VVS1,842.0
0.32,Premium,E,VVS2,842.0
0.4,Good,I,VVS1,842.0
0.32,Ideal,E,VVS2,842.0
0.4,Premium,F,VS2,842.0
0.32,Ideal,G,VVS1,842.0
0.4,Premium,I,VVS1,842.0
0.4,Premium,F,VS2,842.0
0.32,Ideal,,VVS2,842.0
0.4,Ideal,I,VVS1,842.0
0.4,Good,I,VVS1,842.0
0.32,Premium,,VVS2,842.0
0.4,Good,I,VVS1,842.0
0.4,Premium,F,VS2,842.0
0.32,Ideal,E,VVS2,842.0
0.32,Ideal,G,VVS1,842.0
0.4,Very Good,I,VVS1,842.0
0.32,Ideal,,VVS1,842.0
0.32,Ideal,G,VVS1,842.0
0.32,Ideal,G,VVS1,842.0
0.37,,E,VVS2,843.0
0.42,Very Good,H,VS2,843.0
0.41,Ideal,I,VVS2,843.0
0.32,Ideal,E,,843.0
0.32,Ideal,E,VVS2,843.0
0.4,Ideal,F,VS2,843.0
0.42,Ideal,F,SI1,843.0
0.43,Very Good,G,VS2,844.0
,Very Good,D,SI2,844.0
0.34,Ideal,G,VVS1,844.0
0.34,Ideal,G,VVS1,844.0
0.3,Ideal,E,VVS1,844.0
0.53,Ideal,I,SI2,844.0
0.38,Ideal,F,SI1,844.0
0.38,Ideal,F,SI1,844.0
0.38,Ideal,,SI1,844.0
0.34,Ideal,H,IF,844.0
0.3,Ideal,G,IF,844.0
0.3,Ideal,G,IF,844.0
0.3,Ideal,G,IF,844.0
0.3,Premium,,VS1,844.0
0.3,Ideal,F,VS1,844.0
0.3,Premium,E,VS2,844.0
0.3,,E,VS2,844.0
0.3,Premium,F,VS1,844.0
0.3,Ideal,F,VS1,844.0
0.3,Premium,F,VS1,844.0
,Ideal,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Premium,,VS2,844.0
,Premium,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Premium,,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,,844.0
0.3,Premium,,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Premium,E,,844.0
0.3,,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.3,Premium,E,VS2,844.0
0.47,Good,E,SI2,844.0
0.37,Ideal,F,SI1,844.0
0.3,Premium,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.3,Ideal,E,VS2,844.0
0.37,Ideal,E,,844.0
0.37,Ideal,E,VVS2,844.0
0.37,Very Good,G,VVS2,844.0
0.37,Premium,E,VVS2,844.0
0.37,,E,VVS2,844.0
0.33,Very Good,I,VS2,463.0
0.33,Ideal,I,VS2,463.0
0.33,Ideal,I,VS2,463.0
0.33,Premium,I,VS2,463.0
0.33,Very Good,I,VS2,463.0
0.33,Premium,I,,463.0
0.3,,J,VVS1,464.0
0.3,Ideal,J,VVS1,464.0
0.34,Ideal,J,VS1,464.0
0.27,Ideal,H,VS1,464.0
0.27,Ideal,H,VS1,464.0
0.29,Ideal,H,,464.0
0.31,Ideal,H,SI1,464.0
0.31,Ideal,H,SI1,464.0
0.31,Ideal,H,SI1,464.0
0.31,Ideal,H,SI1,464.0
0.31,Ideal,H,SI1,464.0
0.31,Ideal,H,SI1,464.0
0.31,Ideal,H,SI1,464.0
0.23,Very Good,F,VVS2,465.0
0.23,Very Good,F,VVS2,465.0
0.23,Very Good,E,VVS2,465.0
,Very Good,E,VVS2,465.0
0.23,Very Good,E,VVS2,465.0
0.23,Very Good,E,VVS2,465.0
0.23,Very Good,F,VVS1,465.0
0.3,Ideal,H,SI1,465.0
0.41,Very Good,I,VVS1,845.0
0.4,,D,VS2,845.0
0.4,Very Good,D,VS2,845.0
0.35,Premium,G,VS1,845.0
0.35,Very Good,D,VS1,846.0
0.34,Ideal,F,VVS2,846.0
0.32,Ideal,E,VS2,846.0
0.32,Ideal,E,VS2,846.0
0.32,Ideal,E,VS2,846.0
0.37,Ideal,F,VS1,846.0
0.27,Ideal,,VVS1,846.0
0.31,Ideal,G,VVS2,846.0
,Good,F,VVS2,846.0
0.31,Ideal,H,VVS1,846.0
0.3,Premium,F,IF,846.0
0.41,Premium,D,VS2,846.0
0.41,Very Good,H,VVS2,847.0
0.41,Very Good,I,VVS1,847.0
0.38,Very Good,D,VS2,847.0
0.4,Very Good,F,VS1,847.0
0.41,Good,G,VS1,847.0
0.39,Good,F,VS1,847.0
0.42,Premium,H,VS1,847.0
0.42,Premium,G,VS2,847.0
0.42,Ideal,G,VS2,847.0
0.42,Premium,H,VS1,847.0
0.42,Very Good,G,VS2,847.0
0.42,Ideal,H,VS1,847.0
0.42,Premium,G,VS2,847.0
0.42,Ideal,G,VS2,847.0
0.42,Ideal,G,VS2,847.0
0.42,Ideal,G,VS2,847.0
0.42,Premium,G,VS2,847.0
0.42,Ideal,H,VS1,847.0
0.42,Premium,,VS2,847.0
0.42,Ideal,H,VS1,847.0
0.42,Premium,G,VS2,847.0
0.42,Ideal,G,VS2,847.0
0.42,Ideal,G,VS2,847.0
0.42,Very Good,G,VS2,847.0
0.42,Very Good,G,VS2,847.0
0.42,Ideal,G,VS2,847.0
0.42,Ideal,G,,847.0
0.42,Premium,H,VS1,847.0
0.42,Premium,G,VS2,847.0
0.3,Ideal,D,VS1,848.0
0.3,Premium,D,VS1,848.0
0.33,Very Good,E,VVS1,848.0
0.34,Ideal,F,VVS2,848.0
0.43,Ideal,I,VVS1,848.0
0.43,Ideal,F,VS2,848.0
0.3,Good,,VVS1,848.0
0.3,Premium,D,VS1,848.0
0.3,Ideal,D,,848.0
0.3,Premium,D,VS1,848.0
0.41,Ideal,E,VS2,848.0
0.4,Very Good,I,VVS1,849.0
0.39,Ideal,I,VVS2,849.0
0.35,Ideal,E,VVS2,849.0
0.35,Ideal,E,VVS2,849.0
0.4,Ideal,,VVS1,849.0
0.35,Ideal,G,VVS1,849.0
0.31,Good,,VVS1,849.0
0.44,Very Good,D,SI1,849.0
0.44,Premium,D,SI1,849.0
0.4,,E,VVS2,849.0
0.43,Very Good,I,VVS2,850.0
0.4,Very Good,D,VS2,850.0
0.4,Very Good,D,VS2,850.0
0.4,Very Good,D,VS2,850.0
0.4,Very Good,D,VS2,850.0
0.4,Very Good,D,VS2,850.0
0.3,Very Good,G,IF,850.0
,Ideal,G,VVS2,850.0
0.43,Ideal,H,VS1,850.0
0.33,Ideal,E,VS1,850.0
0.33,Ideal,E,VS1,850.0
0.33,Ideal,E,VS1,850.0
,Ideal,I,SI1,850.0
0.3,Ideal,G,IF,850.0
0.3,Ideal,G,IF,850.0
0.44,Very Good,D,VS2,850.0
0.37,Ideal,G,VS2,851.0
0.46,Ideal,J,VS1,851.0
0.46,Ideal,F,SI2,851.0
0.35,Good,E,VS1,851.0
0.36,Very Good,D,SI1,851.0
0.36,Premium,D,SI1,851.0
0.36,Ideal,D,SI1,851.0
0.42,Ideal,J,VS1,851.0
0.42,Ideal,,SI2,851.0
0.36,Ideal,,SI1,851.0
0.36,Ideal,D,SI1,851.0
0.36,Premium,D,SI1,851.0
0.36,Premium,D,SI1,851.0
0.36,Premium,D,,851.0
0.36,Ideal,D,SI1,851.0
0.36,Ideal,D,SI1,851.0
0.36,Ideal,D,SI1,851.0
,Ideal,D,SI1,851.0
